"","ID","ZIP.Code","Community.Area","Primary.Property.Type","Gross.Floor.Area...Buildings..sq.ft.","Year.Built","X..of.Buildings","ENERGY.STAR.Score","Electricity.Use..kBtu.","Natural.Gas.Use..kBtu.","Site.EUI..kBtu.sq.ft.","Source.EUI..kBtu.sq.ft.","Weather.Normalized.Site.EUI..kBtu.sq.ft.","Weather.Normalized.Source.EUI..kBtu.sq.ft.","Total.GHG.Emissions..Metric.Tons.CO2e.","GHG.Intensity..kg.CO2e.sq.ft.","total_site_energy_KBTU","log_total_site_energy_KBTU"
"1749",112468,"60657","LAKE VIEW","Multifamily Housing",139094,1926,1,62,2256475,10789313.4,93.8,132.4,100.9,137,989,7.1,13047017.2,16.3840700985577
"1750",112437,"60657","LAKE VIEW","Multifamily Housing",140000,1927,1,88,1811031.6,7721626.8,68.1,98.5,75.3,106.1,743.9,5.3,9534000,16.0703749147469
"1751",112395,"60613","LAKE VIEW","Multifamily Housing",52015,1925,1,74,900505.3,3368050.1,82.1,122.4,90.5,131.2,344.9,6.6,4270431.5,15.2672254339634
"1752",112320,"60660","EDGEWATER","Multifamily Housing",55000,1976,1,22,1279551.2,4214705.4,99.9,153.5,107.8,161.8,459.7,8.4,5494500,15.5192581498691
"1753",112157,"60613","LAKE VIEW","Multifamily Housing",56000,1926,1,60,649075.7,3998700.2,83,111.4,90.9,120.4,332,5.9,4648000,15.3519475775139
"1754",112141,"60657","LAKE VIEW","Multifamily Housing",132493,1920,1,56,3307753.2,6471495,73.8,129.7,73.8,129.7,953.4,7.2,9777983.4,16.0956438244306
"1755",112078,"60656","NORWOOD PARK","Multifamily Housing",131929,2000,1,69,3281009.9,7036736.4,78.2,134.1,82.8,137.5,978.5,7.4,10316847.8,16.1492888256232
"1756",111987,"60657","LAKE VIEW","Multifamily Housing",99925,1926,1,35,1919809.6,6310823.6,82.4,126.6,90.7,135.4,689.1,6.9,8233820,15.923760620495
"1757",111978,"60657","LAKE VIEW","Multifamily Housing",78400,1929,1,42,1360828.4,5886161.9,92.4,133.3,101.5,142.9,563.5,7.2,7244160,15.7957061849861
"1758",111976,"60657","LAKE VIEW","Multifamily Housing",83764,1893,1,80,2939386.8,220282.2,37.7,112.9,40.7,121.7,553.5,6.6,3157902.8,14.96541869435
"1759",111893,"60607","NEAR WEST SIDE","Office",125763,1994,1,87,7112017.2,7039536.8,112.5,236.3,104.6,228,1684.8,13.4,14148337.5,16.4651076839848
"1760",111862,"60614","LINCOLN PARK","Multifamily Housing",96000,1923,1,76,1810274.1,5544503.8,76.6,119.9,84.3,127.9,628.2,6.5,7353600,15.8107005471965
"1761",111837,"60614","LINCOLN PARK","Multifamily Housing",196000,1912,1,95,1003940.1,12125576,67,81,75.2,89.6,829.1,4.2,13132000,16.3905625576036
"1762",111724,"60642","LINCOLN PARK","Multifamily Housing",118326,1983,1,76,2744899.4,3805228.5,55.4,106.6,58.1,109.4,708.1,6,6555260.4,15.6957783997914
"1763",111708,"60657","LAKE VIEW","Multifamily Housing",140315,1954,1,63,2343829,9932748.3,87.5,126.8,96.8,136.5,959.6,6.8,12277562.5,16.3232839674955
"1764",111695,"60614","LINCOLN PARK","Multifamily Housing",129735,1928,1,36,1448826.6,13508196.1,115.3,144.4,126.5,156.1,984.5,7.6,14958445.5,16.5207866146837
"1765",111633,"60614","LINCOLN PARK","Multifamily Housing",139707,1927,1,92,2318368.7,6015643.1,59.7,97.3,65.4,103.3,746.8,5.3,8340507.9,15.9366346717612
"1766",111555,"60610","LINCOLN PARK","Multifamily Housing",116032,1971,1,68,923802.4,12714899.8,117.5,140.1,127.4,150.8,845.6,7.3,13633760,16.4280596276987
"1767",111553,"60614","LINCOLN PARK","Multifamily Housing",100126,1928,1,89,1721603.1,2385860.4,41,79,43.2,79.6,445,4.4,4105166,15.2277567385407
"1768",111545,"60614","LINCOLN PARK","Multifamily Housing",113870,1978,1,6,6113413.5,1500935.4,66.9,182.4,69.5,190.3,1206.6,10.6,7617903,15.8460116929388
"1769",111536,"60657","LINCOLN PARK","Multifamily Housing",88788,1917,1,96,166683,7024201.3,81,89,90.9,99.4,403.8,4.5,7191828,15.788455939386
"1770",111466,"60642","WEST TOWN","Multifamily Housing",60000,1992,1,93,1332290.5,1759692.6,51.5,100.5,53.9,101.9,339,5.7,3090000,14.9436816488739
"1771",111452,"60607","NEAR WEST SIDE","Multifamily Housing",67800,2000,1,82,1308560,3138738.8,65.6,109.2,68.7,110.8,407.9,6,4447680,15.3078931698785
"1772",111157,"60618","AVONDALE","Multifamily Housing",250000,1924,1,34,6175962.3,9942145.2,64.5,119.3,68,123.1,1666.4,6.7,16125000,16.5958814206461
"1773",111038,"60611","NEAR NORTH SIDE","Multifamily Housing",763868,2007,1,82,15836675.2,41110947.3,74.6,121.6,81.3,128.7,5102.6,6.7,56984552.8,17.858290785562
"1774",111000,"60647","LOGAN SQUARE","Multifamily Housing",57000,2007,1,93,690718.5,2524456.7,56.4,84.6,56.4,84.6,261.4,4.6,3214800,14.9832757053207
"1775",110887,"60618","NORTH CENTER","Multifamily Housing",57000,2001,1,26,2470284.9,1641342.3,72.1,166.3,75,166.8,542.5,9.5,4109700,15.2288605911076
"1776",110854,"60610","NEAR NORTH SIDE","Multifamily Housing",86892,2007,1,7,3616941.8,7917526.1,132.7,226.4,139.7,230.4,1087.2,12.5,11530568.4,16.260512188515
"1777",110848,"60637","HYDE PARK","Laboratory",479503,2005,1,1,94731177.4,85999489.4,454.3,929.3,469.3,937.6,25636.5,53.5,217838212.9,19.1992632025686
"1778",110743,"60610","NEAR NORTH SIDE","Multifamily Housing",213050,2006,1,7,7877509.6,15353884.9,109,191.8,116.7,198.6,2267.5,10.6,23222450,16.9606300411572
"1779",110254,"60654","NEAR NORTH SIDE","Multifamily Housing",117495,2009,1,14,4551546.6,6059147.4,90.3,175.8,94.3,175.5,1160.8,9.9,10609798.5,16.1772885188924
"1780",109891,"60615","HYDE PARK","Multifamily Housing",77700,1915,1,8,2690844.1,4343429,90.5,167.4,97.4,172.7,726.7,9.4,7031850,15.7659603870616
"1781",109613,"60608","SOUTH LAWNDALE","Prison/Incarceration",4570176,1926,57,17,177562493.1,454122227.8,138.2,226.3,143.9,229.8,56849.1,12.4,631598323.2,20.2637641854974
"1782",109576,"60645","WEST RIDGE","Multifamily Housing",62100,1966,1,96,809490.2,1961609.2,44.6,74.1,46.4,74.9,253.4,4.1,2769660,14.8342351269476
"1783",109573,"60645","WEST RIDGE","Multifamily Housing",110000,1920,1,35,2771963.4,3923179,60.9,116.6,60,114,719.3,6.5,6699000,15.7174688194904
"1784",109550,"60626","ROGERS PARK","Multifamily Housing",60120,1924,1,63,588767.9,4444734.4,83.7,108.4,89.8,114.8,344.6,5.7,5032044,15.4313368213623
"1785",109549,"60626","ROGERS PARK","Multifamily Housing",59768,1925,1,28,598055.4,4350958.3,82.8,107.9,90.5,114.9,341.3,5.7,4948790.4,15.4146537410469
"1786",109510,"60615","KENWOOD","Multifamily Housing",72366,1995,4,1,4662917.7,7632721.7,64.4,202.3,68.1,213.9,859.5,11.9,4660370.4,15.3546054879216
"1787",109413,"60657","LAKE VIEW","Multifamily Housing",1e+05,1898,1,90,1724680.7,6384387.5,81.1,121.2,86.5,126.9,657,6.6,8110000,15.9086084260916
"1788",109326,"60630","JEFFERSON PARK","Multifamily Housing",50000,1970,1,99,56831.3,2750736.6,56.2,61.3,61.3,66.8,156.6,3.1,2810000,14.8486950413099
"1789",109278,"60656","OHARE","Multifamily Housing",88000,1977,1,100,91939.2,3572393.9,41.6,45.9,45.4,49.9,206.7,2.3,3660800,15.1131922607276
"1790",109238,"60630","PORTAGE PARK","Multifamily Housing",52200,1972,1,89,652966.4,3620199.4,81.9,112.1,88.8,118.5,312.6,6,4275180,15.2683367647298
"1791",108602,"60647","LINCOLN PARK","Multifamily Housing",70732,1990,1,54,1309206.9,5627900.2,98.1,141.7,104.6,148.5,540.2,7.6,6938809.2,15.7526407327462
"1792",107970,"60609","GRAND BOULEVARD","Other",150000,1964,1,97,1163621.7,2236958.2,22.7,40,24.2,41,334,2.2,3405000,15.0407554975657
"1793",107939,"60640","UPTOWN","Multifamily Housing",90528,2010,1,46,2668912.5,4101442,74.8,140.1,79,144.5,709.8,7.8,6771494.4,15.7282323590817
"1794",107850,"60606","LOOP","Office",289000,1926,1,91,11502418.4,6470986.5,62.2,148.5,61.4,146,2463.8,8.5,17975800,16.7045369668397
"1795",106819,"60615","KENWOOD","K-12 School",272432,1969,1,11,11635001.9,24596660.4,133,228.9,128.2,223.8,3451,12.7,36233456,17.4054934488822
"1796",106618,"60606","LOOP","Multifamily Housing",674750,2010,1,94,16597510.2,10126516.4,39.6,93,NA,NA,3597.1,5.3,26720100,17.1009266491407
"1797",106236,"60638","GARFIELD RIDGE","K-12 School",140166,1927,1,26,5254865.6,4667303.1,70.8,152.7,75.8,157.9,1216.5,8.7,9923752.8,16.1104417141728
"1798",106223,"60640","UPTOWN","Multifamily Housing",51840,1988,1,84,479744.3,3414425.5,75.1,98.2,82,105.4,269.8,5.2,3893184,15.1747378897962
"1799",106221,"60657","LAKE VIEW","Multifamily Housing",158002,1926,1,97,1432473.6,8076672.1,60.2,82.1,65.4,87.6,693,4.4,9511720.4,16.0680353224716
"1800",106159,"60610","NEAR NORTH SIDE","Multifamily Housing",58000,1932,1,39,3196900.7,4574513.9,134,255.9,141.9,264.2,832.2,14.3,7772000,15.8660380894795
"1801",106158,"60610","NEAR NORTH SIDE","Multifamily Housing",128658,1921,1,92,2620192.5,9384641.1,93.3,140.5,98.4,143.5,981.4,7.6,12003791.4,16.3007331078506
"1802",106128,"60640","EDGEWATER","Multifamily Housing",58240,1969,1,43,1149171.8,5394195.1,112.4,159.2,119.2,164.9,498.3,8.6,6546176,15.6943916203302
"1803",106125,"60660","EDGEWATER","Multifamily Housing",56439,1932,1,92,842847.3,3054449.7,69.1,103.7,71.7,105.8,317.6,5.6,3899934.9,15.1764704186529
"1804",106122,"60657","LAKE VIEW","Multifamily Housing",108991,1950,1,59,1196861.4,9179314.1,95.2,122.9,106.2,134.5,708.2,6.5,10375943.2,16.1550005307923
"1805",106121,"60657","LAKE VIEW","Multifamily Housing",97600,1922,1,92,1140396.2,5943002.5,72.6,100.6,78.3,104.1,525.9,5.4,7085760,15.7735976942319
"1806",106118,"60657","LAKE VIEW","Multifamily Housing",192241,1952,1,87,2710421.1,11965058.1,76.3,109.6,83.6,115.4,1135.1,5.9,14667988.3,16.5011780105183
"1807",106109,"60610","NEAR NORTH SIDE","Multifamily Housing",83916,1929,1,91,1236962.6,5273947.5,77.6,112.3,82.6,116.3,508.1,6.1,6511881.6,15.689139004681
"1808",106108,"60610","NEAR NORTH SIDE","Multifamily Housing",176500,1929,1,84,2047892.6,10447142.1,70.8,98.6,77.2,104.6,932.4,5.3,12496200,16.3409351560552
"1809",106103,"60613","UPTOWN","Multifamily Housing",109301,1951,1,43,2678594,11232545.4,127.3,184.9,137.1,195.1,1090.3,10,13914017.3,16.448407328817
"1810",106102,"60611","NEAR NORTH SIDE","Multifamily Housing",94000,1996,1,99,1003568.1,4532457.5,58.9,84.2,61.1,85.3,425.7,4.5,5536600,15.5268911519097
"1811",106101,"60614","LINCOLN PARK","Multifamily Housing",90140,1928,1,77,1679086.1,7321330.8,99.8,143.8,108.6,153,698.4,7.7,8995972,16.0122874795621
"1812",106052,"60660","EDGEWATER","Multifamily Housing",58321,1969,1,94,788056,3559707.1,74.5,106.5,80.1,111.4,334.3,5.7,4344914.5,15.2845166386975
"1813",106046,"60611","NEAR NORTH SIDE","Hotel",180000,1927,1,25,12013358.6,2122200,78.5,221.9,83.8,237.7,2327,12.9,14130000,16.4638107546607
"1814",106042,"60610","NEAR NORTH SIDE","Multifamily Housing",57041,1924,1,5,3032633.7,1087970.4,72.2,187,75,194.3,616.8,10.8,4118360.2,15.2309656323901
"1815",106030,"60657","LAKE VIEW","Multifamily Housing",67300,1929,1,78,1282059,3151564.2,65.9,109,72.1,115.5,403.7,6,4435070,15.3050539571413
"1816",106017,"60649","SOUTH SHORE","Multifamily Housing",52604,1963,1,61,1074162.4,3849488.5,93.6,141,99.6,147.2,402.5,7.7,4923734.4,15.4095778249454
"1817",106014,"60611","NEAR NORTH SIDE","Multifamily Housing",57125,1931,1,88,2145544.1,1511400.6,64,145.7,66.6,151.6,475.7,8.3,3656000,15.1118802115562
"1818",106000,"60607","NEAR WEST SIDE","Multifamily Housing",51628,2013,1,74,1809209.2,1638341,66.8,143.4,69.1,145.3,420.5,8.1,3448750.4,15.0535225204977
"1819",105991,"60611","NEAR NORTH SIDE","Hotel",76800,1980,1,43,3236420.2,4604366.3,102.1,195.3,104.7,195.1,841.1,11,7841280,15.8749126443064
"1820",105987,"60649","SOUTH SHORE","Multifamily Housing",125000,1925,1,80,1233332.2,9253699.3,83.9,108.7,92.4,117.7,718.8,5.8,10487500,16.1656946297576
"1821",105983,"60642","NEAR NORTH SIDE","Multifamily Housing",72900,1962,1,33,1844684.2,4531739.4,87.5,144.7,91.8,145.8,580.7,8,6378750,15.6684827113603
"1822",105967,"60415","HYDE PARK","Multifamily Housing",61440,1929,1,81,629851.8,4052187,76.2,101.4,82.7,108.3,331.3,5.4,4681728,15.3591778305142
"1823",101854,"60606","NEAR WEST SIDE","Office",787045,1964,1,91,33619630.2,20867599.5,69.2,162,72.6,165.5,7305.2,9.3,54463514,17.8130415675499
"1824",101852,"60611","NEAR NORTH SIDE","Hotel",1158300,1990,1,27,91828554.9,31165900.1,106.2,277.2,106.8,279.1,18581.3,16,123011460,18.6277880797283
"1825",101851,"60611","NEAR NORTH SIDE","Hotel",359801,1972,1,28,22269714.6,24222994.2,129.2,265,133.2,268.7,5391.4,15,46486289.2,17.6546679711651
"1826",101850,"60601","LOOP","Office",688275,1962,1,95,19498989.7,27818658.3,68.7,131.4,73,133.5,5071.7,7.4,47284492.5,17.6716929455836
"1827",101848,"60606","LOOP","Office",699446.5,1973,1,73,44200412.8,1991979,66,201.4,68.4,208.6,8252.9,11.8,46163469,17.6476993289868
"1828",101846,"60606","LOOP","Office",789024,1985,1,91,35696514.6,6425530.4,45.2,142.1,45.7,143.6,6579.6,8.3,35663884.8,17.3896491044545
"1829",101841,"60604","LOOP","Office",512369,1910,1,55,24192008.1,39027399,144.2,249.1,151.9,257.3,7094.7,13.8,73883609.8,18.1180015724157
"1830",101840,"60611","NEAR NORTH SIDE","College/University",2238599,1925,12,35,227341321.2,549330198.1,346.9,576.5,356.4,581.1,71081.4,31.8,776569993.1,20.4703973357051
"1831",101839,"60606","NEAR WEST SIDE","Office",787045,1966,1,96,29999440.2,14098751.3,56,138.5,58.6,141.2,6278.4,8,44074520,17.6013923956614
"1832",101838,"60606","LOOP","Office",778325,2003,1,88,41840195.9,311522.3,53.8,168.8,54.5,171,7712,9.9,41873885,17.5501729208893
"1833",101835,"60606","LOOP","Office",661535,1970,1,76,28880891.1,28502895.7,86.7,182.3,89.6,183.5,6837.3,10.3,57355084.5,17.8647720549769
"1834",101834,"60606","LOOP","Office",716245,1991,1,87,37484095.5,8755804.7,52.4,164.4,53.9,169.2,6910.3,9.6,37531238,17.4406841575109
"1835",101830,"60661","NEAR WEST SIDE","Office",454346,2002,1,77,35556963.8,772600,80,247.5,80.4,248.9,6594.9,14.5,36347680,17.408640935973
"1836",101827,"60602","LOOP","Office",700059,1914,1,91,24145352.4,19696545.3,62.6,137.8,65.9,140.1,5496.7,7.9,43823693.4,17.595685174294
"1837",101816,"60611","NEAR NORTH SIDE","Enclosed Mall",450811,1980,1,36,12263028.3,71397664.5,247.8,314,257.6,324.3,7531.9,16.7,111710965.8,18.5314254311099
"1838",101815,"60640","UPTOWN","Multifamily Housing",50986,1916,1,69,505115.9,3520103.2,78.9,103.6,85.3,109.5,280.1,5.5,4022795.4,15.2074875920697
"1839",101813,"60601","LOOP","Office",733118,1984,1,83,36528360.2,62564.3,49.9,156.5,52,163,6736.3,9.2,36582588.2,17.4150829529347
"1840",101812,"60602-3902","LOOP","Office",1046276,1902,1,83,48472134.4,19946,65.6,164.8,66.4,170.3,9997.7,9.6,68635705.6,18.0443234470842
"1841",101807,"60605","LOOP","Office",246000,1884,1,94,3764118.4,10983837.1,60,94.9,66.7,101.5,1277.2,5.2,14760000,16.5074313771366
"1842",101804,"60611","NEAR NORTH SIDE","Office",878884,1965,1,81,29661297.3,59498295,101.4,177.1,101.9,177.5,8627.4,9.8,89118837.6,18.3054812909702
"1843",101801,"60601","LOOP","Office",2059714,1981,1,81,118455018.2,211427.7,57.6,180.7,58.7,184,21845,10.6,118639526.4,18.5916002638777
"1844",101799,"60606","LOOP","Office",874000,1981,1,73,57291779.1,724173.9,65.6,205.8,68.2,214.1,10560.1,12.1,57334400,17.8644113505877
"1845",101798,"60606","LOOP","Office",976496,1968,1,88,29318275.3,36747346.1,86.4,152.6,91.1,159.3,NA,NA,84369254.4,18.2507136088383
"1846",101797,"60601","LOOP","Office",1015129,1979,1,95,61753037.4,182215.4,61,191.2,61.8,193.7,11392.1,11.2,61922869,17.9414001201517
"1847",101795,"60611","NEAR NORTH SIDE","Office",622883,1969,1,77,31565770,18705918.7,80.7,190.7,83.8,191.9,6811.8,10.9,50266658.1,17.7328525544456
"1848",101794,"60606","LOOP","Office",721992,1989,1,92,33541976.5,71945.7,46.5,145.9,47.6,149.6,6182.5,8.6,33572628,17.3292216500745
"1849",101791,"60603","LOOP","Office",899237,1980,1,91,40653502.3,659585.7,45.2,142,46.6,146.3,7493.3,8.3,40645512.4,17.5203989918
"1850",101790,"60601","LOOP","Office",621000,1927,1,93,26052854.9,19705498.1,73.7,165.1,78.5,169.1,5848.7,9.4,45767700,17.6390891601109
"1851",101789,"60606","LOOP","Office",1001834,1982,1,83,56406604,6425530.4,56.3,176.8,58.7,184.4,10396.9,10.4,56403254.2,17.8480374133853
"1852",101788,"60606","LOOP","Office",1012961,1982,1,87,53800040.7,62564.3,53.2,166.9,53.2,166.9,9924.2,9.8,53889525.2,17.8024466793309
"1853",101787,"60606","NEAR WEST SIDE","Office",979270,1918,1,90,64759009.4,25649696.1,92.3,235.2,95.3,238.2,13298.8,13.6,90386621,18.319606816622
"1854",101784,"60605","LOOP","College/University",598474,1889,1,33,22315414.9,12693355.9,58.5,139.4,61.8,143.3,4787.4,8,35010729,17.3711651153362
"1855",101776,"60601","LOOP","Hotel",1991850,1974,2,58,82222376,116818400.5,99.9,191.2,103.4,193.4,21360.1,10.7,198985815,19.1087440987411
"1856",101770,"60606","LOOP","Office",2662457,1983,1,77,180688908.7,2207050.5,68.7,214,68.7,214,33427.7,12.6,182910795.9,19.024509137863
"1857",101766,"60602","LOOP","Office",1082248,1990,1,74,76452001.6,4706927.2,70.7,221.9,NA,NA,14096.9,13,76514933.6,18.1529964902032
"1858",101765,"60601","LOOP","Office",1153218,1992,1,85,61449369.4,1618241.3,53.3,167.3,53.9,169.3,11326.4,9.8,61466519.4,17.9340031845373
"1859",101762,"60602","LOOP","Courthouse",1541766,1965,1,87,56799222.8,55785675.4,73,153.7,77.6,157.1,13432.3,8.7,112548918,18.5388985117657
"1860",101760,"60601","LOOP","Office",1392096,1989,1,83,92386109.8,1618241.3,67.5,209.6,67.5,209.6,17114.7,12.3,93966480,18.3584486808942
"1861",101757,"60604","LOOP","Mixed Use Property",3176860,1975,1,87,100136160.8,90635998.5,60.1,128.9,63.4,132.4,23271.3,7.3,190929286,19.0674136870922
"1862",101756,"60602","LOOP","Office",638592,1906,1,55,39305625.8,28436203.7,106.1,240,111.6,245.9,8755.2,13.7,67754611.2,18.0314030774006
"1863",101755,"60603","LOOP","Office",1526102,1974,1,57,91408333,86154058.5,116.4,247.4,120.1,251.3,21424.5,14,177638272.8,18.9952598653056
"1864",101753,"60606","NEAR WEST SIDE","Office",1237455,1971,1,91,70027751.5,33305971.1,83.5,206,87,209.6,14676.6,11.9,103327492.5,18.4534140409843
"1865",101751,"60649","SOUTH SHORE","Multifamily Housing",50000,1920,1,84,419734,6617535.7,140.7,165.3,NA,NA,428.9,8.6,7035000,15.7664082485306
"1866",101748,"60606","LOOP","Office",1343438,1982,1,90,66106442.3,211427.7,49.2,154.5,49.2,154.5,12184.8,9.1,66097149.6,18.0066361813505
"1867",101745,"60601","LOOP","Office",1200836,1992,1,78,84083758.5,1340836,70,219.9,70.4,221,15498.4,12.9,84058520,18.2470237809147
"1868",101744,"60606","LOOP","Office",1603374,2001,1,78,103744384.9,1340836,95.9,234.4,95.3,238.4,21757.2,13.6,153763566.6,18.8509266988069
"1869",101742,"60601","LOOP","Office",1200000,1985,1,51,84099419.6,39312631,102.8,254.5,108,259.8,17589.4,14.7,123360000,18.6306174677793
"1870",101739,"60603","LOOP","Office",942732,2005,1,84,55026620.6,493809.3,58.4,183.3,59,185.4,10142.6,10.8,55055548.8,17.8238532116938
"1871",101738,"60601","LOOP","Office",2218838,2010,1,80,112059224.2,2350986.5,81.7,189.8,81,192.6,24303.2,11,181279064.6,19.0155481952571
"1872",101737,"60606","NEAR WEST SIDE","Office",822563,1990,1,86,99103689.6,493809.3,121.2,379,123.3,385.6,18299.4,22.2,99694635.6,18.4176224280683
"1873",101736,"60606","LOOP","Office",1687710,2005,1,87,118209558.9,1106243.4,70.7,220.6,72.3,225.6,21847.3,12.9,119321097,18.5973287113332
"1874",101735,"60602","LOOP","Retail Store",1841736,1879,1,82,66174716.4,67582071.6,72.6,151.4,75.8,153.6,15787,8.6,133710033.6,18.7111840848809
"1875",101733,"60606","NEAR WEST SIDE","Office",741315,1929,1,78,38227365.6,20411442.4,79.1,190.8,83.8,198,8130.3,11,58638016.5,17.8868937899365
"1876",101731,"60604","LOOP","Office",1809140,1928,1,92,72123913.7,27999901.9,81.9,168,81.8,168,17310.6,9.6,148168566,18.8138611430656
"1877",101729,"60661","NEAR WEST SIDE","Financial Office",1222281,2004,1,86,84125623.7,688143.4,69.4,216.7,70,218.8,15542.7,12.7,84826301.4,18.2561162106919
"1878",101727,"60661","NEAR WEST SIDE","Office",1855810,1986,1,81,122727354,8755804.7,66.1,207.7,68.4,214.9,22621.2,12.2,122669041,18.625000563256
"1879",101724,"60611","NEAR NORTH SIDE","Office",919420,1925,1,83,44244837,46968543.2,99.2,204.7,NA,NA,10675.4,11.6,91206464,18.3286363297259
"1880",101722,"60661","NEAR WEST SIDE","Office",1153491,1992,1,90,57672763,659585.7,50.6,157.6,51.6,160.7,10665.3,9.2,58366644.6,17.8822551305182
"1881",101720,"60603","LOOP","Office",1652550,2002,1,82,163583767.9,78570,99,310.9,99,310.9,30156.1,18.2,163602450,18.9129499575709
"1882",101718,"60602","LOOP","Office",1515404.3,1981,1,75,96506884.6,1114759.7,64.4,200.7,66.3,206.6,17847.5,11.8,97592036.92,18.3963064591203
"1883",101717,"60603","LOOP","Office",1674462,1972,1,70,99652270.9,1223415,96,223.4,96.2,230.6,21589.5,12.9,160748352,18.8953506690854
"1884",101716,"60606","LOOP","Office",1433821,1990,1,81,86180944.3,493809.3,60.1,188.7,62.4,195.8,15885,11.1,86172642.1,18.271863308229
"1885",101715,"60606","LOOP","Office",2960211,1989,1,72,210910221,1067339,71.6,224.1,71.6,224.1,38931.9,13.2,211951107.6,19.1718661815101
"1886",101713,"60601","LOOP","Office",3193966,1972,1,92,88275195.8,94297294,85.6,146.2,85.5,146.2,26072.9,8.2,273403489.6,19.4264592458888
"1887",101710,"60615","KENWOOD","Multifamily Housing",59310,1950,1,4,2249432.7,5501499.7,130.7,216.5,141.6,228,706.8,11.9,7751817,15.8634378254629
"1888",101709,"60606","LOOP","Office",1742899,1929,1,81,61519076.5,55519262.8,67.2,144.3,71.4,148.7,14288.2,8.2,117122812.8,18.5787336242823
"1889",101708,"60601","LOOP","Office",1215747,1972,1,75,55526273.8,47619077.8,84.8,184.5,88.1,186.3,12763.9,10.5,103095345.6,18.4511648034483
"1890",101707,"60601","LOOP","Office",1281847,1969,1,74,56528412.4,55715443.9,87.6,184.1,86.5,180.6,13378.7,10.4,112289797.2,18.5365935625092
"1891",101705,"60615","KENWOOD","Multifamily Housing",59310,1950,1,36,1073142.2,5501499.7,110.9,154.2,121.4,164.3,490,8.3,6577479,15.6991620991891
"1892",101703,"60615","KENWOOD","Multifamily Housing",59310,1950,1,56,740656.5,5451499.8,104.4,135.7,114.4,144.4,426.1,7.2,6191964,15.6387628802813
"1893",101691,"60614","LINCOLN PARK","Multifamily Housing",61700,1920,1,100,601156.9,1545976.8,34.8,56.9,35.8,57.4,192.9,3.1,2147160,14.5796565966739
