"","pid","dc_real_pid","pm_pid","property_name","pm_parent_pid","parent_property_name","year_ending","report_status","address_of_record","owner_of_record","ward","reported_address","city","state","postal_code","year_built","primary_ptype_self","primary_ptype_epa","tax_record_floor_area","reported_gross_floor_area","energy_star_score","site_eui","weather_norm_site_eui","source_eui","weather_norm_source_eui","total_ghg_emissions","total_ghg_emissions_intensity","water_use","electricity_use","natural_gas_use","fuel_use","district_water_use","metered_areas_energy","metered_areas_water","latitude","longitude","total_site_energy_KBTU","log_total_site_energy_KBTU","address_reform","x","lat","lon","score"
"1274","PM04097207","Not Available","4097207","DCHA Headquarters","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1133 North Capitol St. NE","DISTRICT OF COLUMBIA HOUSING AUTHORITY",NA,"1133 North Capitol St. NE","Washington","DC",5,1960,"Office","Office",119015,119015,36,70,68,916,901,1456.2,12.2,1200.6,3721931,8942.999915,NA,NA,"Whole Building","Whole Building",38.9052605,-77.008215,8331050,15.9355000566195,"1133 North Capitol St. NE, WASHINGTON, DC","1133 North Capitol St. NE, WASHINGTON, DC",38.905297325812,-77.0089162598767,100
"1275","PM04376473","0127_0051","4376473","Paralyzed Veterans of America","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","801 18TH ST NW","801 18TH STREET ASSOCIATES","2","801 Eighteenth Street NW","Washington","DC",14,1982,"Office","Office",57976,49144,46,558,552,657,650,379.5,7.7,904.2,969994.1,NA,NA,NA,"Whole Building","Whole Building",38.90051957,-77.04146478,27422352,17.1268690052251,"801 Eighteenth Street NW, WASHINGTON, DC","801 Eighteenth Street NW, WASHINGTON, DC",38.9002224910762,-77.0416252277213,100
"1277","PM04376808","1973_0804","4376808","THE CLARENCE HOUSE","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","4530 CONNECTICUT AV NW","NATIONAL SAVINGS & TRUST COMPANY TRUSTEES","3","4530 Connecticut Avenue N.W.","Washington","DC",18,1930,"Multifamily Housing","Multifamily Housing",168367,168367,74,417,426,1087,1083,657.9,3.9,5100.3,906248.3,57110.96071,NA,NA,"Whole Building","Whole Building",38.94899473,-77.0670126,70209039,18.0669876213909,"4530 Connecticut Avenue N.W., WASHINGTON, DC","4530 Connecticut Avenue N.W., WASHINGTON, DC",38.9487983263828,-77.0662423206258,89.75
"1278","PM04377589","0218_3114","4377589","1430 K Street Condominium","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","1430 K ST NW","1430 K STREET CONDOMINIUM","2","1430 K Street NW","Washington","DC",10,2006,"Office","Office",65823,78000,22,787,781,879,868,847.9,10.9,766.2,2166978,NA,NA,NA,"Whole Building","Whole Building",38.90222333,-77.0331131,61386000,17.9326923540891,"1430 K Street NW, WASHINGTON, DC","1430 K Street NW, WASHINGTON, DC",38.9023478939412,-77.0330036161232,100
"1279","PM04378204","0062_0020","4378204","American Pharmacist Association","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2215 CONSTITUTION AVE NW","AMERICAN PHARMACISTS ASSOCIATION","2","2215 Consitution Ave NW","Washington","DC",40,2009,"Office","Office",368289,254704,50,732,732,828,819,2489.9,9.8,7195.3,6235773,9399.32697,NA,NA,"Whole Building","Whole Building",38.89312347,-77.04946639,186443328,19.0436378795562,"2215 Consitution Ave NW, WASHINGTON, DC","2215 Consitution Ave NW, WASHINGTON, DC",38.8921945579336,-77.049003711851,90.27
"1280","PM04378314","4286_0020","4378314","Green Valley Apartments","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","2412 FRANKLIN ST NE","TRUSTEES OF SECOND NEW SAINT PAUL'S BAPTIST CHURCH","5","2412 Franklin Street NE","Washington","DC",32,1972,"Multifamily Housing","Multifamily Housing",60516,60516,5,144,147,637,657,565.9,9.4,2571.7,471934.9,71775.51669,NA,NA,"Whole Building","Whole Building",38.92624538,-76.97138696,8714304,15.9804763714407,"2412 Franklin Street NE, WASHINGTON, DC","2412 Franklin Street NE, WASHINGTON, DC",38.9256335855226,-76.9718214674859,100
"1281","PM04378432","3767_0006","4378432","Aventine Fort Totten Building 2","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","300 HAMILTON ST NE","W M A T A","5","300 Hamilton Street NE","Washington","DC",23,2008,"Multifamily Housing","Multifamily Housing",127400,100916,54,306,303,148,147,457.6,4.5,4211.9,1169548,NA,NA,NA,"Whole Building","Whole Building",38.9533121,-77.0011169,30880296,17.2456288685671,"300 Hamilton Street NE, WASHINGTON, DC","300 Hamilton Street NE, WASHINGTON, DC",38.9532744689427,-77.0000935059098,100
"1282","PM04378445","3768_0003","4378445","Aventine Fort Totten Building 3","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","350 GALLOWAY ST NE","W M A T A","5","350 Galloway Street NE","Washington","DC",23,2008,"Multifamily Housing","Multifamily Housing",50877,54533,93,256,253,19,18,202.1,3.7,2397.7,516457,NA,NA,NA,"","",38.9528165,-77.0002783,13960448,16.4517387464741,"350 Galloway Street NE, WASHINGTON, DC","350 Galloway Street NE, WASHINGTON, DC",38.9527895005361,-77.0006359895585,100
"1284","PM04378974","1825_0816","4378974","Sidwell Friends School","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","3901 - 3827 WISCONSIN AV NW","SIDWELL FRIENDS SCHOOL","3","3825 Wisconsin Ave NW","Washington","DC",27,2011,"K-12 School","K-12 School",102142,343797,85,544,552,269,271,1948.9,5.7,4379.1,3686900,100890.9985,NA,NA,"Whole Building","Whole Building",38.9393178,-77.0739905,187025568,19.0467558927453,"3825 Wisconsin Ave NW, WASHINGTON, DC","3825 Wisconsin Ave NW, WASHINGTON, DC",38.9387800838349,-77.0745489797508,100
"1285","PM04178742","Not Available","4178742","Fort Dupont","Not Applicable: Standalone Property","Not Applicable: Standalone Property","12/31/2016","In Compliance","155 Ridge Road SE","DISTRICT OF COLUMBIA HOUSING AUTHORITY",NA,"155 Ridge Road SE","Washington","DC",33,1940,"Multifamily Housing","Multifamily Housing",231517,231517,100,227,226,968,955,466.5,2,7224.7,673970,39807.00503,NA,NA,"","",38.88603231,-76.94969811,52554359,17.7773586014189,"155 Ridge Road SE, WASHINGTON, DC","155 Ridge Road SE, WASHINGTON, DC",38.8863354990851,-76.9496252595973,100
